Topic,Count,Name,Representation,Representative_Docs
-1,368,-1_cholesterol_cook_love taste_love,"['cholesterol', 'cook', 'love taste', 'love', 'love taste meat', 'meat', 'taste', 'eating', 'climate', 'climate change']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,504,0_avoid_red_red meat_pork,"['avoid', 'red', 'red meat', 'pork', 'meat', 'try', 'consumption', 'avoid eating', 'eating', 'meat consumption']","['I limit red meat consumption', 'I avoid eating red meat', 'I avoid eating red meat']"
1,242,1_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'chicken eat', 'eat fish', 'eat chicken fish']","['I eat more chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
2,126,2_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'choices', 'cost', 'price', 'influences', 'meat choices', 'meat']","['Meat is expensive for me', 'Meat can be expensive for me', 'Meat is too expensive']"
3,112,3_family_family eats_family eats meat_eats,"['family', 'family eats', 'family eats meat', 'eats', 'eats meat', 'meat family', 'meat family eats', 'eats meat family', 'eats meat regularly', 'meat regularly family']","['My family eats meat with me', 'Everyone in my family eats meat', 'My family eats meat']"
4,102,4_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'iron', 'eat meat protein', 'protein eat', 'protein eat meat', 'protein source', 'source protein']","['I eat meat to get protein', 'I eat meat for protein', 'I eat meat for protein']"
5,93,5_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want protein']"
6,90,6_times_week eat_meat times_week,"['times', 'week eat', 'meat times', 'week', 'eat meat times', 'week eat meat', 'weekly', 'weekly eat', 'times week eat', 'times week']","['I eat meat several times a week', 'I eat meat four times a week', 'I eat meat a few times a week']"
7,86,7_tradition_community_family tradition_family,"['tradition', 'community', 'family tradition', 'family', 'meat family tradition', 'cultural', 'eating meat family', 'gatherings', 'culture', 'eating']","['Eating meat is family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
8,80,8_eat meat regularly_meat regularly_regularly_meat regularly eat,"['eat meat regularly', 'meat regularly', 'regularly', 'meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat', 'meat eat meat', 'eat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
9,78,9_crave_crave meat_like_meat crave,"['crave', 'crave meat', 'like', 'meat crave', 'meat available', 'available', 'like eating', 'eating animals', 'feel like', 'eat meat available']","['I crave meat', 'I crave meat sometimes', 'I crave meat sometimes']"
10,73,10_vegetarian_vegan_vegetarian meals_years,"['vegetarian', 'vegan', 'vegetarian meals', 'years', 'meals', 'eat vegetarian', 'vegan vegetarian', 'options', 'vegetarians', 'vegan meals']","['I am a vegetarian', 'I am a vegetarian', 'I became vegetarian']"
11,67,11_meat tastes_tastes_incomplete meat_incomplete,"['meat tastes', 'tastes', 'incomplete meat', 'incomplete', 'feel', 'filling', 'incomplete meat meat', 'meat tastes good', 'tastes good', 'filling meat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
12,63,12_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'We grew up eating meat', 'I grew up eating meat']"
13,62,13_meat meals_meals eat meat_eat meat meals_meal eat meat,"['meat meals', 'meals eat meat', 'eat meat meals', 'meal eat meat', 'meal eat', 'meat meal eat', 'meals eat', 'meat meals eat', 'meat meal', 'eat meat meal']","['I eat meat for most meals', 'I eat meat at most meals', 'I eat meat with most meals']"
14,55,14_reasons_meat health_friends_meat health reasons,"['reasons', 'meat health', 'friends', 'meat health reasons', 'avoid meat', 'reasons friends', 'health reasons', 'family', 'meat friends', 'health']","['My mom eats less meat for health reasons', 'People avoid red meat for health reasons', 'Some social contacts avoid meat for health reasons']"
15,55,15_diet_balanced_balanced diet_want,"['diet', 'balanced', 'balanced diet', 'want', 'variety', 'eat healthier', 'mindful', 'want balanced', 'healthier', 'food']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
16,54,16_friends_friends eat_friends eat meat_meat regularly friends,"['friends', 'friends eat', 'friends eat meat', 'meat regularly friends', 'regularly friends', 'meat regularly', 'meat friends', 'regularly', 'eat meat regularly', 'friends family']","['My friends eat meat regularly', 'My friends eat meat regularly', 'My friends eat meat regularly']"
17,54,17_concerned animal_welfare_animal welfare_animal,"['concerned animal', 'welfare', 'animal welfare', 'animal', 'concerned animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'animal rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
