Topic,Count,Name,Representation,Representative_Docs
-1,789,-1_enjoy_taste_taste meat_meat,"['enjoy', 'taste', 'taste meat', 'meat', 'avoid', 'eating', 'eat', 'enjoy taste meat', 'like', 'enjoy taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,322,0_family_meat family_friends_eats,"['family', 'meat family', 'friends', 'eats', 'family eats', 'meat', 'eats meat', 'family eats meat', 'friends eat', 'friends eat meat']","['All my family eats meat', 'My family eats meat', 'Everyone in my family eats meat']"
1,227,1_meat_reducing_feel_reducing meat,"['meat', 'reducing', 'feel', 'reducing meat', 'consumption', 'eating', 'meat consumption', 'filling', 'eating meat', 'eat']","['I try to limit my meat consumption', 'I have not considered reducing meat consumption', 'I am reducing meat consumption']"
2,225,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'eat fish', 'chicken turkey', 'eat chicken fish', 'beef']","['I eat more chicken and fish', 'I eat chicken and fish', 'I eat more chicken and fish now']"
3,197,3_red_red meat_meat_eat red meat,"['red', 'red meat', 'meat', 'eat red meat', 'eat red', 'eating red', 'cut', 'eating red meat', 'avoid', 'avoid red meat']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
4,186,4_protein_want protein_want_source,"['protein', 'want protein', 'want', 'source', 'protein want', 'meat protein', 'protein meat', 'high protein', 'high', 'need']","['I want to get enough protein', 'I want to get enough protein', 'I want enough protein']"
5,185,5_meat_believe_believe meat_health,"['meat', 'believe', 'believe meat', 'health', 'concerns', 'ethical', 'alternatives', 'environmental', 'substitutes', 'meat alternatives']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
6,183,6_want_weight_cholesterol_motivated,"['want', 'weight', 'cholesterol', 'motivated', 'diet', 'healthy', 'healthier', 'lose', 'motivated health', 'lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
7,135,7_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'friends', 'pescatarian', 'vegetarian options', 'years']","['I became vegetarian', 'I am a vegetarian', 'I am vegetarian']"
8,128,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,120,9_expensive_choices_prices_meat prices,"['expensive', 'choices', 'prices', 'meat prices', 'meat expensive', 'cost', 'meat', 'convenience', 'influences', 'price']","['Meat is too expensive', 'Meat is expensive', 'Meat is expensive']"
10,117,10_meals_meals meat_meat_include,"['meals', 'meals meat', 'meat', 'include', 'include meat', 'incomplete', 'meat tastes', 'tastes', 'meat meals', 'convenient']","['I include meat in most meals', 'I include meat in most meals', 'I always include meat in my meals']"
11,84,11_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'social contacts eat', 'contacts eat meat', 'friends', 'meat']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
12,78,12_times_eat meat times_meat times_eat meat,"['times', 'eat meat times', 'meat times', 'eat meat', 'week eat meat', 'week', 'week eat', 'weekly eat meat', 'days', 'weekly eat']","['I eat meat about three times a week', 'I eat meat several times a week', 'I eat meat a few times a week']"
13,71,13_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart', 'health concerned health']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
14,69,14_eat meat day_meat day_day_eat meat,"['eat meat day', 'meat day', 'day', 'eat meat', 'meat day eat', 'day eat', 'meat daily', 'day eat meat', 'daily', 'eat meat daily']","['I do not eat meat every day', 'I eat meat almost every day', 'I eat meat almost every day']"
15,67,15_crave_steak_meat crave_crave meat,"['crave', 'steak', 'meat crave', 'crave meat', 'husband', 'meat', 'different', 'different kinds', 'meat crave meat', 'different kinds meat']","['I crave meat sometimes', 'I crave meat', 'I do not crave steak']"
16,61,16_meat regularly eat_regularly eat_eat meat regularly_regularly eat meat,"['meat regularly eat', 'regularly eat', 'eat meat regularly', 'regularly eat meat', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat eat meat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
17,56,17_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'people know', 'people know eat', 'know eat', 'eat meat', 'know eat meat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
18,54,18_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating meat', 'eating', 'raised eating', 'raised eating meat', 'meat grew', 'eating meat grew']","['I grew up eating meat', 'We grew up eating meat', 'I grew up eating meat']"
19,52,19_habit_meat habit_eating meat_meat feels,"['habit', 'meat habit', 'eating meat', 'meat feels', 'feels', 'eating meat habit', 'eating', 'habit eating meat', 'eating meat feels', 'habit eating']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit']"
20,52,20_eat meat meals_eat meat_meal eat_meat meal eat,"['eat meat meals', 'eat meat', 'meal eat', 'meat meal eat', 'meat meal', 'meal eat meat', 'meat meals eat', 'meals eat', 'eat meat meal', 'meal']","['I eat meat for most meals', 'I eat meat with some meals', 'I eat meat in most meals']"
