key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,12,1.0,1.0
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,18,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,0,0.25898951667239084,0.25898951667239084
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,0,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,0,0.08390428027542203,0.08390428027542203
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,8,0.7541631923828631,0.7541631923828631
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,8,0.7521943122224171,0.7521943122224171
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,12,1.0,1.0
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.013003881250968739,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,5,0.210457036841202,0.210457036841202
242bdf6bc5bb0b94,1,I was raised on a farm,True,18,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,0,0.08300095022313762,0.08300095022313762
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.08960329910499815,
242bdf6bc5bb0b94,1,I am chronically anemic,True,6,0.12342408651018016,0.10454245185630413
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,0,0.627873471386877,0.627873471386877
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,1,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,5,0.47439390664841774,0.47439390664841774
c0ac91fae56c6ec3,1,I eat meat every day,True,14,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.013021881499966014,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,2,1.0,1.0
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,2,1.0,1.0
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,-1,0.09207288250556304,
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,2,0.30752247130618793,0.30752247130618793
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,1,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,17,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,11,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,16,1.0,1.0
8f96fa223f234180,1,I eat more chicken and fish now,True,2,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on red meat,True,3,0.04217003556147316,0.04217003556147316
8f96fa223f234180,1,I have tried to cut back on processed meat,True,3,0.03654271011600429,0.03654271011600429
8f96fa223f234180,1,I am concerned about my health,True,13,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,6,0.10961796516476745,0.10961796516476745
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,0,0.05251914033223705,0.046260800309186126
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,2,1.0,1.0
