Topic,Count,Name,Representation,Representative_Docs
-1,863,-1_meat_enjoy_eating_taste meat,"['meat', 'enjoy', 'eating', 'taste meat', 'taste', 'eating meat', 'red meat', 'red', 'eat', 'enjoy taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,460,0_want_protein_want protein_diet,"['want', 'protein', 'want protein', 'diet', 'weight', 'plantbased', 'vegetables', 'meals', 'healthy', 'healthier']","['I want to get enough protein', 'I want enough protein', 'I want protein']"
1,402,1_avoid_meat_eating_reduce,"['avoid', 'meat', 'eating', 'reduce', 'red', 'red meat', 'health', 'reasons', 'want', 'meat health']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid red meat for health reasons']"
2,297,2_family_meat_eats_eats meat,"['family', 'meat', 'eats', 'eats meat', 'eat meat', 'eat', 'regularly', 'family eats', 'meat regularly', 'family eats meat']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
3,259,3_meat_health_eating_dislike,"['meat', 'health', 'eating', 'dislike', 'concerned', 'unhealthy', 'choices', 'concerns', 'environmental', 'eating meat']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
4,190,4_meat_easy_believe_good,"['meat', 'easy', 'believe', 'good', 'prefer', 'meat easy', 'protein', 'eating', 'meat tastes', 'tastes']","['Meat tastes good to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
5,181,5_chicken_eat chicken_fish_eat,"['chicken', 'eat chicken', 'fish', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'prefer', 'chicken eat', 'eat chicken fish']","['I eat mostly chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
6,175,6_eat_eat meat_times_week,"['eat', 'eat meat', 'times', 'week', 'week eat', 'day', 'day eat', 'weekly', 'meat day', 'day eat meat']","['I eat meat 2-3 times a week', 'I eat meat three times a week', 'I eat meat a few times a week']"
7,162,7_meat_protein_eat meat_meat protein,"['meat', 'protein', 'eat meat', 'meat protein', 'eat', 'eat meat protein', 'protein meat', 'protein eat', 'provides', 'meat provides']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat to get protein']"
8,110,8_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I became vegetarian', 'I am a vegetarian']"
9,100,9_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
10,95,10_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'animal welfare concerned', 'welfare concerned', 'concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
11,85,11_eat meat_eat_meat meals_eat meat meals,"['eat meat', 'eat', 'meat meals', 'eat meat meals', 'people', 'meat', 'people know', 'meals', 'know eat', 'people know eat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
12,79,12_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
