Topic,Count,Name,Representation,Representative_Docs
-1,451,-1_meat_taste meat_taste_enjoy,"['meat', 'taste meat', 'taste', 'enjoy', 'eat meat', 'eat', 'meat eat', 'eating meat', 'eating', 'meat eat meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,936,0_meat_eat meat_family_eat,"['meat', 'eat meat', 'family', 'eat', 'eating', 'eating meat', 'meals', 'protein', 'eats', 'eats meat']","['I eat meat', 'I mostly eat meat', 'I eat mostly meat']"
1,438,1_want_protein_want protein_diet,"['want', 'protein', 'want protein', 'diet', 'plantbased', 'weight', 'vegetables', 'meals', 'healthy', 'healthier']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
2,382,2_red meat_red_meat_reduce,"['red meat', 'red', 'meat', 'reduce', 'consumption', 'limit', 'eat', 'avoid', 'meat health', 'meat consumption']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
3,354,3_meat_expensive_feel_eating,"['meat', 'expensive', 'feel', 'eating', 'meat expensive', 'health', 'concerned', 'choices', 'eating meat', 'red meat']","['Meat can be expensive for me', 'Meat is expensive', 'Meat is too expensive']"
4,211,4_chicken_eat chicken_fish_eat,"['chicken', 'eat chicken', 'fish', 'eat', 'turkey', 'chicken fish', 'beef', 'chicken turkey', 'prefer', 'eat chicken fish']","['I eat chicken most often', 'I mostly eat chicken', 'I eat mostly chicken']"
5,195,5_avoid_avoid eating_meat avoid_meat,"['avoid', 'avoid eating', 'meat avoid', 'meat', 'rarely', 'eating', 'red', 'red meat', 'pork', 'rarely eat']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
6,112,6_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegan vegetarian', 'vegetarian vegetarian', 'vegetarian vegan']","['I became vegetarian', 'I am vegetarian', 'I am a vegetarian']"
7,101,7_week_times_week eat_eat,"['week', 'times', 'week eat', 'eat', 'meat times', 'times week', 'weekly', 'eat meat', 'eat meat times', 'times week eat']","['I eat meat several times a week', 'I eat meat about three times a week', 'I eat meat 2-3 times a week']"
8,101,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,100,9_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
10,77,10_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
